transaction_id,customer_id,merchant_id,transaction_time,amount,device_type,channel,location,is_fraud,transaction_hour,is_night,is_high_amount,is_online,customer_avg_spend,merchant_fraud_rate
TXN001579,CUST0013,MER035,2025-04-27 23:32:00,12.66,atm,transfer,Leeds,0,23,1,0,0,86.2725,0.05
TXN001580,CUST0141,MER026,2025-03-28 09:18:00,38.05,web,transfer,Manchester,0,9,0,0,0,130.81733333333332,0.10526315789473684
TXN001581,CUST0100,MER016,2025-03-18 20:37:00,203.11,web,card_present,Leeds,0,20,0,0,0,120.85,0.08888888888888889
TXN001582,CUST0031,MER006,2025-06-21 11:58:00,265.47,mobile,transfer,Glasgow,1,11,0,0,0,150.12000000000003,0.025
TXN001583,CUST0130,MER044,2025-06-29 01:05:00,11.11,atm,transfer,Manchester,0,1,1,0,0,277.7785714285714,0.1
TXN001584,CUST0016,MER043,2025-02-03 13:20:00,50.27,atm,transfer,Glasgow,0,13,0,0,0,116.08625,0.023255813953488372
TXN001585,CUST0137,MER047,2025-05-04 22:46:00,478.04,mobile,card_present,Birmingham,0,22,1,1,0,214.25615384615384,0.038461538461538464
TXN001586,CUST0073,MER047,2025-06-12 22:14:00,119.21,pos,transfer,Glasgow,0,22,1,0,0,197.7825,0.038461538461538464
TXN001587,CUST0166,MER048,2025-04-12 20:09:00,64.58,mobile,online,Leeds,0,20,0,0,1,80.08666666666666,0.0
TXN001588,CUST0054,MER042,2025-03-29 01:14:00,21.86,mobile,online,Birmingham,0,1,1,0,1,114.06846153846155,0.043478260869565216
TXN001589,CUST0184,MER012,2025-03-03 02:49:00,513.77,pos,transfer,Manchester,0,2,1,1,0,175.42666666666665,0.047619047619047616
TXN001590,CUST0100,MER013,2025-06-28 18:37:00,206.34,atm,card_present,Manchester,0,18,0,0,0,120.85,0.021739130434782608
TXN001591,CUST0109,MER004,2025-05-10 12:01:00,39.67,atm,card_present,Leeds,0,12,0,0,0,100.64411764705882,0.02564102564102564
TXN001592,CUST0087,MER039,2025-01-20 21:05:00,38.77,web,online,London,1,21,0,0,1,109.25857142857144,0.10526315789473684
TXN001593,CUST0173,MER002,2025-05-28 07:12:00,7.0,pos,transfer,London,0,7,0,0,0,137.3093333333333,0.07142857142857142
TXN001594,CUST0162,MER026,2025-01-17 17:29:00,15.39,mobile,transfer,Manchester,0,17,0,0,0,272.0914285714286,0.10526315789473684
TXN001595,CUST0137,MER027,2025-01-26 08:07:00,402.03,web,online,Leeds,1,8,0,1,1,214.25615384615384,0.02857142857142857
TXN001596,CUST0008,MER027,2025-05-17 17:50:00,317.01,pos,card_present,London,0,17,0,1,0,128.18529411764706,0.02857142857142857
TXN001597,CUST0007,MER015,2025-06-08 09:11:00,82.4,mobile,online,Glasgow,0,9,0,0,1,138.4825,0.043478260869565216
TXN001598,CUST0036,MER008,2025-03-18 16:48:00,222.14,web,online,Manchester,0,16,0,0,1,200.714,0.07894736842105263
TXN001599,CUST0018,MER007,2025-06-06 20:27:00,70.85,atm,card_present,Glasgow,0,20,0,0,0,92.59499999999998,0.07692307692307693
TXN001600,CUST0003,MER047,2025-02-04 19:38:00,147.96,atm,transfer,Leeds,0,19,0,0,0,141.528,0.038461538461538464
TXN001601,CUST0028,MER046,2025-05-01 18:15:00,157.96,mobile,transfer,Glasgow,0,18,0,0,0,96.24923076923076,0.02702702702702703
TXN001602,CUST0070,MER040,2025-04-27 20:40:00,22.93,mobile,online,London,0,20,0,0,1,187.551,0.08333333333333333
TXN001603,CUST0172,MER012,2025-02-07 13:01:00,53.78,pos,online,London,0,13,0,0,1,209.47000000000003,0.047619047619047616
TXN001604,CUST0149,MER013,2025-04-23 07:31:00,121.7,atm,online,Birmingham,0,7,0,0,1,111.987,0.021739130434782608
TXN001605,CUST0028,MER043,2025-03-12 09:36:00,42.55,web,online,Manchester,1,9,0,0,1,96.24923076923076,0.023255813953488372
TXN001606,CUST0054,MER017,2025-04-24 04:02:00,53.84,atm,card_present,Leeds,0,4,1,0,0,114.06846153846155,0.1320754716981132
TXN001607,CUST0182,MER017,2025-02-24 22:54:00,91.83,atm,online,Manchester,0,22,1,0,1,118.5575,0.1320754716981132
TXN001608,CUST0065,MER036,2025-02-02 16:15:00,669.51,pos,online,Glasgow,0,16,0,1,1,173.2607142857143,0.08333333333333333
TXN001609,CUST0100,MER021,2025-06-18 23:41:00,77.22,web,transfer,Leeds,0,23,1,0,0,120.85,0.1282051282051282
TXN001610,CUST0021,MER008,2025-01-14 13:08:00,203.18,pos,transfer,Leeds,0,13,0,0,0,124.58388888888891,0.07894736842105263
TXN001611,CUST0013,MER005,2025-05-01 09:19:00,67.89,mobile,transfer,London,0,9,0,0,0,86.2725,0.02631578947368421
TXN001612,CUST0057,MER026,2025-05-26 19:48:00,190.99,pos,card_present,Glasgow,0,19,0,0,0,102.24600000000001,0.10526315789473684
TXN001613,CUST0049,MER016,2025-04-20 18:16:00,108.59,pos,card_present,London,0,18,0,0,0,119.575,0.08888888888888889
TXN001614,CUST0118,MER036,2025-03-18 12:09:00,261.22,atm,transfer,London,0,12,0,0,0,164.513,0.08333333333333333
TXN001615,CUST0054,MER028,2025-01-06 15:25:00,63.51,pos,transfer,Birmingham,0,15,0,0,0,114.06846153846155,0.046511627906976744
TXN001616,CUST0138,MER029,2025-01-26 00:59:00,111.25,mobile,online,London,0,0,1,0,1,147.6625,0.09523809523809523
TXN001617,CUST0053,MER047,2025-05-20 08:01:00,119.32,web,online,Manchester,0,8,0,0,1,111.20142857142856,0.038461538461538464
TXN001618,CUST0044,MER012,2025-03-13 19:29:00,64.83,pos,card_present,Leeds,0,19,0,0,0,89.37333333333333,0.047619047619047616
TXN001619,CUST0047,MER037,2025-04-13 21:19:00,18.7,pos,card_present,London,0,21,0,0,0,126.41199999999999,0.06451612903225806
TXN001620,CUST0053,MER030,2025-06-14 22:29:00,11.79,web,online,Manchester,0,22,1,0,1,111.20142857142856,0.05555555555555555
TXN001621,CUST0074,MER023,2025-06-21 01:34:00,2.02,mobile,transfer,Glasgow,0,1,1,0,0,184.47,0.023255813953488372
TXN001622,CUST0046,MER016,2025-01-04 23:04:00,977.46,mobile,online,Leeds,1,23,1,1,1,200.3553846153846,0.08888888888888889
TXN001623,CUST0013,MER014,2025-05-14 02:08:00,32.38,pos,card_present,Glasgow,0,2,1,0,0,86.2725,0.08333333333333333
TXN001624,CUST0165,MER010,2025-05-22 23:36:00,28.52,atm,card_present,Manchester,0,23,1,0,0,124.53692307692307,0.02564102564102564
TXN001625,CUST0102,MER007,2025-06-01 12:40:00,159.83,pos,online,Glasgow,0,12,0,0,1,54.483000000000004,0.07692307692307693
TXN001626,CUST0024,MER045,2025-03-19 06:39:00,46.28,web,online,Glasgow,0,6,0,0,1,155.544,0.02127659574468085
TXN001627,CUST0002,MER037,2025-05-22 08:12:00,84.64,web,online,Glasgow,0,8,0,0,1,166.88500000000002,0.06451612903225806
TXN001628,CUST0081,MER029,2025-04-20 22:00:00,21.28,web,card_present,London,0,22,1,0,0,77.51333333333334,0.09523809523809523
TXN001629,CUST0100,MER003,2025-03-24 07:16:00,385.5,pos,transfer,London,0,7,0,1,0,120.85,0.05
TXN001630,CUST0142,MER015,2025-05-31 03:42:00,228.93,pos,online,London,0,3,1,0,1,187.60555555555553,0.043478260869565216
TXN001631,CUST0138,MER036,2025-05-17 20:56:00,239.23,mobile,card_present,Leeds,0,20,0,0,0,147.6625,0.08333333333333333
TXN001632,CUST0163,MER047,2025-04-29 17:14:00,62.66,atm,card_present,Manchester,0,17,0,0,0,148.73923076923077,0.038461538461538464
TXN001633,CUST0153,MER046,2025-04-20 00:35:00,456.61,web,transfer,London,1,0,1,1,0,182.315,0.02702702702702703
TXN001634,CUST0131,MER019,2025-06-28 21:53:00,18.64,mobile,online,Glasgow,0,21,0,0,1,266.489,0.10869565217391304
TXN001635,CUST0111,MER013,2025-03-21 04:44:00,1.04,pos,online,Glasgow,0,4,1,0,1,59.756666666666675,0.021739130434782608
TXN001636,CUST0102,MER042,2025-06-11 11:49:00,2.42,mobile,transfer,Glasgow,0,11,0,0,0,54.483000000000004,0.043478260869565216
TXN001637,CUST0017,MER021,2025-01-21 06:05:00,106.0,mobile,card_present,Glasgow,0,6,0,0,0,136.466,0.1282051282051282
TXN001638,CUST0012,MER037,2025-02-16 16:03:00,72.92,atm,online,Birmingham,0,16,0,0,1,105.11066666666667,0.06451612903225806
TXN001639,CUST0182,MER027,2025-06-04 17:41:00,87.58,pos,card_present,Leeds,0,17,0,0,0,118.5575,0.02857142857142857
TXN001640,CUST0116,MER029,2025-01-03 20:34:00,0.9,mobile,card_present,Manchester,0,20,0,0,0,100.4475,0.09523809523809523
TXN001641,CUST0024,MER020,2025-05-17 03:17:00,65.92,web,transfer,Manchester,0,3,1,0,0,155.544,0.14285714285714285
TXN001642,CUST0029,MER025,2025-01-26 05:21:00,151.93,web,online,London,0,5,1,0,1,68.37285714285714,0.05128205128205128
TXN001643,CUST0171,MER006,2025-02-20 21:37:00,70.16,web,online,Birmingham,0,21,0,0,1,84.1025,0.025
TXN001644,CUST0153,MER036,2025-03-09 02:52:00,158.11,atm,card_present,Manchester,0,2,1,0,0,182.315,0.08333333333333333
TXN001645,CUST0122,MER002,2025-03-10 23:04:00,31.84,mobile,card_present,Leeds,0,23,1,0,0,59.080000000000005,0.07142857142857142
TXN001646,CUST0188,MER022,2025-06-20 03:34:00,201.29,atm,transfer,Glasgow,0,3,1,0,0,97.82176470588236,0.020833333333333332
TXN001647,CUST0090,MER032,2025-04-19 16:18:00,106.53,pos,transfer,London,0,16,0,0,0,71.217,0.05263157894736842
TXN001648,CUST0065,MER016,2025-01-13 08:12:00,28.4,pos,transfer,Leeds,0,8,0,0,0,173.2607142857143,0.08888888888888889
TXN001649,CUST0084,MER018,2025-03-14 01:14:00,32.42,mobile,transfer,Manchester,0,1,1,0,0,234.8225,0.09090909090909091
TXN001650,CUST0119,MER005,2025-01-03 13:52:00,118.67,web,transfer,Birmingham,0,13,0,0,0,131.91,0.02631578947368421
TXN001651,CUST0156,MER036,2025-04-02 23:19:00,212.59,mobile,transfer,London,0,23,1,0,0,104.49266666666668,0.08333333333333333
TXN001652,CUST0016,MER030,2025-06-14 23:25:00,64.47,mobile,card_present,Manchester,0,23,1,0,0,116.08625,0.05555555555555555
TXN001653,CUST0175,MER045,2025-06-15 13:09:00,35.86,mobile,transfer,London,0,13,0,0,0,242.2793333333333,0.02127659574468085
TXN001654,CUST0104,MER019,2025-03-21 23:02:00,242.1,atm,card_present,Manchester,0,23,1,0,0,112.01666666666667,0.10869565217391304
TXN001655,CUST0092,MER023,2025-03-05 16:56:00,132.77,pos,card_present,Glasgow,0,16,0,0,0,86.0325,0.023255813953488372
TXN001656,CUST0186,MER034,2025-02-06 01:24:00,298.54,web,online,Birmingham,1,1,1,0,1,109.77111111111111,0.09375
TXN001657,CUST0027,MER013,2025-01-03 14:06:00,80.31,mobile,card_present,Glasgow,0,14,0,0,0,153.17857142857142,0.021739130434782608
TXN001658,CUST0181,MER043,2025-03-03 21:52:00,27.42,mobile,card_present,Manchester,0,21,0,0,0,113.68692307692308,0.023255813953488372
TXN001659,CUST0170,MER029,2025-01-20 06:03:00,118.28,atm,transfer,Leeds,0,6,0,0,0,66.8575,0.09523809523809523
TXN001660,CUST0187,MER036,2025-03-30 04:09:00,53.32,atm,card_present,Glasgow,0,4,1,0,0,71.505,0.08333333333333333
TXN001661,CUST0175,MER022,2025-06-12 15:02:00,652.38,atm,transfer,Leeds,0,15,0,1,0,242.2793333333333,0.020833333333333332
TXN001662,CUST0162,MER047,2025-03-11 18:54:00,78.51,mobile,transfer,Manchester,0,18,0,0,0,272.0914285714286,0.038461538461538464
TXN001663,CUST0165,MER036,2025-04-08 08:20:00,79.84,web,transfer,Birmingham,0,8,0,0,0,124.53692307692307,0.08333333333333333
TXN001664,CUST0134,MER009,2025-05-25 23:46:00,100.12,web,online,Leeds,0,23,1,0,1,93.08500000000001,0.07692307692307693
TXN001665,CUST0135,MER039,2025-01-25 18:03:00,298.32,web,transfer,Manchester,0,18,0,0,0,140.80444444444444,0.10526315789473684
TXN001666,CUST0153,MER019,2025-04-23 18:36:00,193.62,pos,card_present,Leeds,0,18,0,0,0,182.315,0.10869565217391304
TXN001667,CUST0033,MER038,2025-03-14 03:36:00,71.99,mobile,transfer,Glasgow,0,3,1,0,0,119.10249999999999,0.025
TXN001668,CUST0055,MER006,2025-05-29 21:52:00,152.2,web,transfer,Manchester,0,21,0,0,0,135.79888888888888,0.025
TXN001669,CUST0186,MER047,2025-06-18 00:48:00,105.89,web,transfer,Glasgow,0,0,1,0,0,109.77111111111111,0.038461538461538464
TXN001670,CUST0007,MER015,2025-04-08 05:19:00,81.36,web,online,London,0,5,1,0,1,138.4825,0.043478260869565216
TXN001671,CUST0057,MER020,2025-03-07 01:20:00,100.91,mobile,transfer,Manchester,1,1,1,0,0,102.24600000000001,0.14285714285714285
TXN001672,CUST0126,MER009,2025-03-09 01:06:00,74.82,web,online,Leeds,0,1,1,0,1,151.95,0.07692307692307693
TXN001673,CUST0012,MER032,2025-04-17 14:35:00,33.85,web,card_present,London,0,14,0,0,0,105.11066666666667,0.05263157894736842
TXN001674,CUST0016,MER004,2025-02-25 12:53:00,295.59,mobile,online,Glasgow,0,12,0,0,1,116.08625,0.02564102564102564
TXN001675,CUST0043,MER050,2025-02-14 01:29:00,49.03,pos,card_present,Glasgow,0,1,1,0,0,82.16333333333334,0.09090909090909091
TXN001676,CUST0117,MER018,2025-03-18 06:34:00,1809.64,mobile,transfer,Leeds,1,6,0,1,0,248.40444444444444,0.09090909090909091
TXN001677,CUST0135,MER005,2025-06-14 03:46:00,91.39,web,transfer,London,0,3,1,0,0,140.80444444444444,0.02631578947368421
TXN001678,CUST0111,MER020,2025-05-25 07:35:00,119.81,atm,online,Birmingham,0,7,0,0,1,59.756666666666675,0.14285714285714285
TXN001679,CUST0051,MER023,2025-06-25 14:37:00,93.95,pos,online,Leeds,0,14,0,0,1,118.60333333333334,0.023255813953488372
TXN001680,CUST0160,MER011,2025-05-13 20:25:00,16.63,pos,transfer,Glasgow,0,20,0,0,0,102.38818181818182,0.125
TXN001681,CUST0075,MER037,2025-01-18 17:37:00,56.56,web,transfer,Manchester,0,17,0,0,0,86.3925,0.06451612903225806
TXN001682,CUST0008,MER022,2025-06-11 08:45:00,12.53,mobile,card_present,London,0,8,0,0,0,128.18529411764706,0.020833333333333332
TXN001683,CUST0200,MER004,2025-02-23 20:56:00,117.05,pos,card_present,Birmingham,0,20,0,0,0,100.22888888888889,0.02564102564102564
TXN001684,CUST0045,MER029,2025-03-16 16:02:00,71.06,atm,card_present,Manchester,0,16,0,0,0,124.26499999999999,0.09523809523809523
TXN001685,CUST0059,MER044,2025-01-16 16:52:00,180.6,atm,online,London,0,16,0,0,1,160.1390909090909,0.1
TXN001686,CUST0132,MER034,2025-06-06 06:49:00,29.89,atm,card_present,Leeds,0,6,0,0,0,84.7675,0.09375
TXN001687,CUST0104,MER013,2025-01-05 11:51:00,21.58,atm,online,Leeds,0,11,0,0,1,112.01666666666667,0.021739130434782608
TXN001688,CUST0195,MER042,2025-04-26 18:23:00,165.29,web,online,London,1,18,0,0,1,132.3525,0.043478260869565216
TXN001689,CUST0157,MER009,2025-06-16 17:09:00,313.4,web,card_present,Birmingham,0,17,0,1,0,256.1025,0.07692307692307693
TXN001690,CUST0157,MER042,2025-06-04 22:51:00,148.72,web,card_present,London,0,22,1,0,0,256.1025,0.043478260869565216
TXN001691,CUST0098,MER031,2025-01-22 18:28:00,65.14,atm,online,Manchester,0,18,0,0,1,104.52785714285714,0.0
TXN001692,CUST0156,MER007,2025-05-16 23:24:00,87.4,web,transfer,Manchester,0,23,1,0,0,104.49266666666668,0.07692307692307693
TXN001693,CUST0079,MER004,2025-01-01 19:37:00,10.56,atm,transfer,Leeds,0,19,0,0,0,86.61,0.02564102564102564
TXN001694,CUST0124,MER019,2025-04-05 07:52:00,500.62,atm,online,London,0,7,0,1,1,140.82533333333333,0.10869565217391304
TXN001695,CUST0172,MER042,2025-01-23 18:19:00,131.74,mobile,card_present,Leeds,0,18,0,0,0,209.47000000000003,0.043478260869565216
TXN001696,CUST0004,MER030,2025-01-16 00:36:00,40.32,pos,online,Birmingham,0,0,1,0,1,147.34470588235294,0.05555555555555555
TXN001697,CUST0090,MER031,2025-02-26 20:49:00,105.77,pos,online,Manchester,0,20,0,0,1,71.217,0.0
TXN001698,CUST0104,MER035,2025-02-07 04:31:00,13.91,atm,card_present,Glasgow,0,4,1,0,0,112.01666666666667,0.05
TXN001699,CUST0137,MER021,2025-04-10 01:08:00,405.19,pos,transfer,Glasgow,0,1,1,1,0,214.25615384615384,0.1282051282051282
TXN001700,CUST0119,MER031,2025-04-21 04:30:00,23.05,web,online,London,0,4,1,0,1,131.91,0.0
TXN001701,CUST0133,MER019,2025-04-10 01:15:00,125.31,atm,transfer,London,0,1,1,0,0,241.75625,0.10869565217391304
TXN001702,CUST0056,MER031,2025-02-02 12:19:00,33.8,mobile,transfer,Glasgow,0,12,0,0,0,81.43571428571428,0.0
TXN001703,CUST0096,MER032,2025-06-16 22:38:00,151.72,web,card_present,London,0,22,1,0,0,78.72,0.05263157894736842
TXN001704,CUST0178,MER002,2025-02-21 05:30:00,179.97,mobile,online,Manchester,0,5,1,0,1,266.1818181818182,0.07142857142857142
TXN001705,CUST0075,MER010,2025-06-04 06:07:00,134.29,mobile,online,Birmingham,0,6,0,0,1,86.3925,0.02564102564102564
TXN001706,CUST0143,MER002,2025-04-20 17:58:00,114.39,pos,transfer,Birmingham,0,17,0,0,0,102.079375,0.07142857142857142
TXN001707,CUST0032,MER002,2025-06-24 10:45:00,267.6,pos,transfer,Leeds,0,10,0,0,0,216.07399999999998,0.07142857142857142
TXN001708,CUST0028,MER024,2025-05-28 18:21:00,9.83,atm,card_present,Manchester,0,18,0,0,0,96.24923076923076,0.03225806451612903
TXN001709,CUST0022,MER017,2025-05-13 14:41:00,182.93,mobile,online,London,1,14,0,0,1,135.453,0.1320754716981132
TXN001710,CUST0017,MER032,2025-04-20 18:19:00,148.66,web,transfer,London,1,18,0,0,0,136.466,0.05263157894736842
TXN001711,CUST0059,MER016,2025-02-24 15:54:00,530.88,mobile,online,Leeds,0,15,0,1,1,160.1390909090909,0.08888888888888889
TXN001712,CUST0090,MER016,2025-06-13 20:26:00,59.2,web,card_present,Leeds,0,20,0,0,0,71.217,0.08888888888888889
TXN001713,CUST0199,MER046,2025-05-12 13:00:00,158.29,mobile,transfer,London,0,13,0,0,0,143.94166666666666,0.02702702702702703
TXN001714,CUST0106,MER039,2025-01-18 01:56:00,138.52,atm,online,London,0,1,1,0,1,120.84333333333332,0.10526315789473684
TXN001715,CUST0185,MER031,2025-04-25 01:26:00,28.6,atm,card_present,Manchester,0,1,1,0,0,524.2266666666667,0.0
TXN001716,CUST0026,MER043,2025-02-14 12:26:00,32.77,pos,online,Leeds,0,12,0,0,1,100.56714285714285,0.023255813953488372
TXN001717,CUST0025,MER024,2025-06-15 16:22:00,39.63,pos,card_present,Manchester,0,16,0,0,0,68.02230769230769,0.03225806451612903
TXN001718,CUST0138,MER001,2025-05-20 14:39:00,63.55,pos,transfer,London,0,14,0,0,0,147.6625,0.0
TXN001719,CUST0045,MER011,2025-02-11 02:22:00,32.04,atm,transfer,Glasgow,0,2,1,0,0,124.26499999999999,0.125
TXN001720,CUST0083,MER021,2025-06-05 19:32:00,2.38,mobile,online,Glasgow,0,19,0,0,1,25.235999999999997,0.1282051282051282
TXN001721,CUST0011,MER004,2025-03-02 12:43:00,253.83,pos,online,London,0,12,0,0,1,189.81333333333333,0.02564102564102564
TXN001722,CUST0181,MER007,2025-01-28 07:10:00,404.4,web,online,Leeds,0,7,0,1,1,113.68692307692308,0.07692307692307693
TXN001723,CUST0200,MER026,2025-02-08 22:48:00,50.15,pos,card_present,Glasgow,0,22,1,0,0,100.22888888888889,0.10526315789473684
TXN001724,CUST0104,MER047,2025-03-31 10:43:00,49.59,atm,transfer,Leeds,0,10,0,0,0,112.01666666666667,0.038461538461538464
TXN001725,CUST0068,MER050,2025-04-08 04:58:00,0.85,pos,online,Glasgow,0,4,1,0,1,153.37076923076924,0.09090909090909091
TXN001726,CUST0095,MER012,2025-01-26 15:14:00,136.83,mobile,online,Leeds,0,15,0,0,1,80.175,0.047619047619047616
TXN001727,CUST0156,MER031,2025-03-18 15:10:00,209.46,pos,online,Glasgow,0,15,0,0,1,104.49266666666668,0.0
TXN001728,CUST0065,MER017,2025-02-01 12:19:00,57.38,web,transfer,Leeds,1,12,0,0,0,173.2607142857143,0.1320754716981132
TXN001729,CUST0049,MER033,2025-05-26 14:44:00,65.51,mobile,online,Manchester,1,14,0,0,1,119.575,0.1724137931034483
TXN001730,CUST0175,MER011,2025-06-20 18:20:00,187.33,web,online,Leeds,0,18,0,0,1,242.2793333333333,0.125
TXN001731,CUST0052,MER028,2025-06-29 12:37:00,114.94,atm,card_present,Manchester,0,12,0,0,0,168.909,0.046511627906976744
TXN001732,CUST0102,MER032,2025-04-28 04:02:00,5.51,web,card_present,Manchester,0,4,1,0,0,54.483000000000004,0.05263157894736842
TXN001733,CUST0182,MER001,2025-05-04 13:53:00,116.92,mobile,online,London,0,13,0,0,1,118.5575,0.0
TXN001734,CUST0188,MER047,2025-02-02 05:33:00,44.34,atm,online,Manchester,0,5,1,0,1,97.82176470588236,0.038461538461538464
TXN001735,CUST0057,MER028,2025-04-06 04:44:00,55.2,pos,card_present,Birmingham,0,4,1,0,0,102.24600000000001,0.046511627906976744
TXN001736,CUST0047,MER042,2025-05-06 19:47:00,176.22,mobile,transfer,Manchester,0,19,0,0,0,126.41199999999999,0.043478260869565216
TXN001737,CUST0159,MER007,2025-01-05 23:11:00,199.88,pos,card_present,Leeds,0,23,1,0,0,268.5157142857143,0.07692307692307693
TXN001738,CUST0174,MER002,2025-02-10 01:56:00,61.37,pos,transfer,Manchester,0,1,1,0,0,132.04444444444442,0.07142857142857142
TXN001739,CUST0026,MER042,2025-03-07 02:27:00,352.84,pos,online,Leeds,0,2,1,1,1,100.56714285714285,0.043478260869565216
TXN001740,CUST0114,MER024,2025-06-05 08:45:00,62.6,mobile,online,Leeds,0,8,0,0,1,180.2175,0.03225806451612903
TXN001741,CUST0005,MER004,2025-04-27 06:50:00,177.32,mobile,transfer,Birmingham,0,6,0,0,0,203.26444444444445,0.02564102564102564
TXN001742,CUST0084,MER044,2025-05-01 15:24:00,79.37,atm,card_present,Manchester,0,15,0,0,0,234.8225,0.1
TXN001743,CUST0052,MER019,2025-05-22 07:42:00,273.38,pos,online,Manchester,0,7,0,0,1,168.909,0.10869565217391304
TXN001744,CUST0105,MER026,2025-04-11 08:59:00,286.0,web,transfer,Glasgow,0,8,0,0,0,142.86499999999998,0.10526315789473684
TXN001745,CUST0054,MER011,2025-04-23 13:22:00,10.98,atm,card_present,Glasgow,0,13,0,0,0,114.06846153846155,0.125
TXN001746,CUST0161,MER040,2025-03-26 17:19:00,330.79,mobile,transfer,London,0,17,0,1,0,137.208,0.08333333333333333
TXN001747,CUST0178,MER050,2025-03-21 17:13:00,209.52,web,card_present,Leeds,0,17,0,0,0,266.1818181818182,0.09090909090909091
TXN001748,CUST0166,MER043,2025-05-10 00:03:00,188.03,mobile,card_present,Birmingham,0,0,1,0,0,80.08666666666666,0.023255813953488372
TXN001749,CUST0155,MER011,2025-05-16 13:49:00,26.91,web,card_present,Glasgow,0,13,0,0,0,125.3409090909091,0.125
TXN001750,CUST0015,MER045,2025-03-17 02:57:00,196.24,atm,card_present,Manchester,0,2,1,0,0,79.538,0.02127659574468085
TXN001751,CUST0061,MER003,2025-01-09 12:49:00,227.76,web,transfer,London,0,12,0,0,0,185.21625,0.05
TXN001752,CUST0122,MER012,2025-05-03 06:08:00,40.96,atm,transfer,Birmingham,0,6,0,0,0,59.080000000000005,0.047619047619047616
TXN001753,CUST0021,MER003,2025-05-02 07:08:00,365.04,mobile,transfer,Manchester,0,7,0,1,0,124.58388888888891,0.05
TXN001754,CUST0046,MER042,2025-04-18 02:43:00,6.14,web,transfer,Manchester,0,2,1,0,0,200.3553846153846,0.043478260869565216
TXN001755,CUST0197,MER027,2025-06-10 18:33:00,19.49,pos,transfer,Leeds,0,18,0,0,0,117.46199999999999,0.02857142857142857
TXN001756,CUST0134,MER049,2025-06-28 17:28:00,92.55,pos,card_present,Leeds,0,17,0,0,0,93.08500000000001,0.06521739130434782
TXN001757,CUST0038,MER002,2025-03-01 23:25:00,102.9,mobile,online,Glasgow,0,23,1,0,1,167.15583333333333,0.07142857142857142
TXN001758,CUST0062,MER049,2025-06-23 02:50:00,124.33,web,online,Glasgow,0,2,1,0,1,133.92714285714285,0.06521739130434782
TXN001759,CUST0086,MER016,2025-06-10 04:22:00,2.05,pos,transfer,Manchester,0,4,1,0,0,90.59666666666666,0.08888888888888889
TXN001760,CUST0190,MER002,2025-03-21 04:14:00,387.37,atm,transfer,Manchester,0,4,1,1,0,120.43700000000001,0.07142857142857142
TXN001761,CUST0078,MER030,2025-05-02 16:11:00,5.47,web,online,Glasgow,0,16,0,0,1,52.181428571428576,0.05555555555555555
TXN001762,CUST0046,MER020,2025-05-05 20:25:00,18.53,web,card_present,Glasgow,0,20,0,0,0,200.3553846153846,0.14285714285714285
TXN001763,CUST0141,MER038,2025-04-22 16:06:00,1.69,pos,transfer,Manchester,0,16,0,0,0,130.81733333333332,0.025
TXN001764,CUST0003,MER028,2025-02-20 09:48:00,100.4,atm,card_present,Birmingham,0,9,0,0,0,141.528,0.046511627906976744
TXN001765,CUST0006,MER025,2025-02-14 04:46:00,323.06,atm,online,Manchester,0,4,1,1,1,134.65333333333334,0.05128205128205128
TXN001766,CUST0093,MER032,2025-01-03 12:54:00,131.57,atm,online,Birmingham,0,12,0,0,1,233.40083333333334,0.05263157894736842
TXN001767,CUST0008,MER010,2025-06-02 20:14:00,207.56,web,transfer,Birmingham,0,20,0,0,0,128.18529411764706,0.02564102564102564
TXN001768,CUST0172,MER042,2025-01-14 00:23:00,1.6,mobile,card_present,Manchester,0,0,1,0,0,209.47000000000003,0.043478260869565216
TXN001769,CUST0108,MER040,2025-02-03 14:08:00,93.71,web,transfer,London,0,14,0,0,0,119.61785714285715,0.08333333333333333
TXN001770,CUST0161,MER033,2025-06-03 12:57:00,73.85,web,online,Glasgow,0,12,0,0,1,137.208,0.1724137931034483
TXN001771,CUST0075,MER013,2025-05-23 12:44:00,82.93,pos,card_present,Leeds,0,12,0,0,0,86.3925,0.021739130434782608
TXN001772,CUST0077,MER041,2025-04-06 11:53:00,8.99,mobile,transfer,Manchester,0,11,0,0,0,52.55,0.04
TXN001773,CUST0050,MER042,2025-03-25 03:35:00,138.41,atm,transfer,Birmingham,0,3,1,0,0,130.16857142857143,0.043478260869565216
TXN001774,CUST0011,MER047,2025-04-19 02:43:00,83.95,pos,transfer,Manchester,0,2,1,0,0,189.81333333333333,0.038461538461538464
TXN001775,CUST0095,MER037,2025-03-25 06:11:00,173.86,web,online,Glasgow,0,6,0,0,1,80.175,0.06451612903225806
TXN001776,CUST0156,MER016,2025-03-16 23:31:00,79.7,mobile,transfer,Birmingham,0,23,1,0,0,104.49266666666668,0.08888888888888889
TXN001777,CUST0070,MER045,2025-01-09 10:29:00,19.42,atm,card_present,Leeds,0,10,0,0,0,187.551,0.02127659574468085
TXN001778,CUST0169,MER022,2025-03-11 12:22:00,125.38,atm,transfer,Leeds,0,12,0,0,0,135.38,0.020833333333333332
TXN001779,CUST0016,MER020,2025-02-11 02:29:00,22.71,web,online,Leeds,0,2,1,0,1,116.08625,0.14285714285714285
